query_id,unit_id,class,gold,gold_year,volatility,request_t_s,version_at_t,unit_snapshot_round,orig_n_pages,orig_evidence_chars,orig_llama8b,orig_llama8b_raw,orig_qwen7b,orig_qwen7b_raw,orig_final,rev_mode,rev_evidence_chars,rev_llama8b,rev_qwen7b,rev_mistral7b,rev_majority,fidelity,in_107,in_57,evidence_pages_fetched_at
p_q_9ad1cf95_3,q_9ad1cf95@rerun_24h,TEMPORALLY_AMBIGUOUS,Frankie Dettori,2023,VOLATILE,444225.7040919117,rerun_24h,rerun_24h,1,1999,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,2238,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,NO_MAJORITY,SAME,0,0,2026-06-02T18:22:48.990544+00:00
p_q_eead7ef7_1,q_eead7ef7@rerun_24h,TEMPORALLY_AMBIGUOUS,Chris Zahnd,2023,VOLATILE,437994.07329436974,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,4999,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-02T17:23:21.663514+00:00
p_q_f54d3aa2_1,q_f54d3aa2@rerun_24h,CONTRADICTED,Greece Andreas Pistiolis,2023,VOLATILE,508690.1514537191,rerun_24h,rerun_24h,1,1482,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,1594,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T15:07:30.948264+00:00|2026-06-13T15:07:36.697905+00:00
p_q_c354442b_3,q_c354442b@rerun_24h,CONTRADICTED,Léon Rakotonirina  Acting Minister,2023,VOLATILE,312229.02224117314,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED 

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,2688,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-02T17:52:02.556723+00:00
p_q_8aa09cab_1,q_8aa09cab@rerun_24h,CONTRADICTED,1. FC Heidenheim,2023,VOLATILE,530391.2335582941,rerun_24h,rerun_24h,2,2802,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,4407,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-05-21T06:46:35.925884+00:00|2026-06-02T16:46:49.894974+00:00
p_q_995c0608_1,q_995c0608@rerun_24h,CONTRADICTED,Graham Mertz,2023,VOLATILE,574043.1904391221,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED 

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5039,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T15:45:29.495935+00:00|2026-06-13T15:45:31.063585+00:00
p_q_3e574628_1,q_3e574628@rerun_24h,TEMPORALLY_AMBIGUOUS,2,2023,VOLATILE,362421.7684701234,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,5000,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T14:57:51.209289+00:00
p_q_5eaf6b2e_0,q_5eaf6b2e@rerun_24h,TEMPORALLY_AMBIGUOUS,Front Row Motorsports,2023,VOLATILE,364370.2022052828,rerun_24h,rerun_24h,3,2804,VALID_AT_T,"VALID

The evidence clearly states",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,3699,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-05-24T06:55:04.852227+00:00|2026-06-02T17:06:36.969835+00:00|2026-05-24T06:55:08.050501+00:00
p_q_cfdd4441_2,q_cfdd4441@rerun_24h,CONTRADICTED,Kansas State,2023,VOLATILE,237004.68429070798,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,3633,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-02T18:17:49.294677+00:00
p_q_82aed09c_0,q_82aed09c@rerun_24h,TEMPORALLY_AMBIGUOUS,Naoyuki Kato,2023,VOLATILE,258821.3593617014,rerun_24h,rerun_24h,1,1999,SUPERSEDED_AT_T,"SUPERSEDED 

The evidence",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,3668,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T16:28:26.195882+00:00
p_q_f0b7eef3_2,q_f0b7eef3@rerun_24h,TEMPORALLY_AMBIGUOUS,Caitlin Clark,2023,VOLATILE,358131.07864840765,rerun_24h,rerun_24h,1,211,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,211,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T15:50:43.592046+00:00
p_q_c988b01c_2,q_c988b01c@rerun_24h,TEMPORALLY_AMBIGUOUS,Germany,2023,VOLATILE,318603.12766635366,rerun_24h,rerun_24h,2,1014,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,1014,INDETERMINATE_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T14:20:42.929084+00:00|2026-06-13T14:22:44.706490+00:00
p_q_fc92fe13_3,q_fc92fe13@rerun_24h,TEMPORALLY_AMBIGUOUS,Tatran Prešov,2023,VOLATILE,245048.37616131426,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,AS_STATED,4999,INDETERMINATE_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,NO_MAJORITY,SAME,0,0,2026-06-13T14:13:36.454768+00:00
p_q_44acf3c6_0,q_44acf3c6@rerun_24h,TEMPORALLY_AMBIGUOUS,Mike E. Smith,2023,VOLATILE,571062.5183149485,rerun_24h,rerun_24h,1,636,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,636,INDETERMINATE_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,SAME,0,0,2026-06-02T18:21:41.104216+00:00
p_q_787a3f9a_1,q_787a3f9a@rerun_24h,CONTRADICTED,Aoha Hoshi,2023,VOLATILE,578242.0196950221,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5000,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-05-21T06:44:57.498468+00:00
q_ae23812e,q_ae23812e@rerun_24h,TEMPORALLY_AMBIGUOUS,−27,2023,VOLATILE,280788.0963325486,rerun_24h,rerun_24h,1,645,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,AS_STATED,729,INDETERMINATE_AT_T,CONTRADICTED_AS_STATED,INDETERMINATE_AT_T,INDETERMINATE_AT_T,BASE_QUERY,0,0,2026-06-13T14:46:08.143940+00:00|2026-06-13T14:46:10.889663+00:00
q_3df25b36,q_3df25b36@rerun_24h,CONTRADICTED,Ultimo Press,2023,VOLATILE,171549.98784399126,rerun_24h,rerun_24h,1,1999,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,4999,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-02T18:11:35.669204+00:00
q_96543752,q_96543752@rerun_12h,TEMPORALLY_AMBIGUOUS,Marko Livaja,2023,VOLATILE,63445.26293398648,rerun_12h,rerun_12h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,0,2026-06-02T06:27:23.622069+00:00
q_a815ecba,q_a815ecba@rerun_24h,TEMPORALLY_AMBIGUOUS,"Berry Hills Country Club, Charleston",2023,VOLATILE,126566.31047344625,rerun_24h,rerun_24h,1,641,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,694,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-13T15:53:40.049987+00:00|2026-06-13T15:53:43.046036+00:00
q_01679395,q_01679395@rerun_24h,TEMPORALLY_AMBIGUOUS,Gaia Realini,2023,VOLATILE,166574.06827643028,rerun_24h,rerun_24h,1,612,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,651,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,BASE_QUERY,0,0,2026-06-13T15:19:45.918052+00:00|2026-06-13T14:13:40.653396+00:00
q_18350211,q_18350211@rerun_24h,CONTRADICTED,Houston Dynamo FC,2023,VOLATILE,248073.92807449886,rerun_24h,rerun_24h,1,1999,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,2815,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-02T18:19:05.330485+00:00
q_a2ed487a,q_a2ed487a@rerun_24h,TEMPORALLY_AMBIGUOUS,Romy Malcolm / Kobi Chant,2023,VOLATILE,131539.00912208224,rerun_24h,rerun_24h,1,621,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,621,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-13T13:29:10.436466+00:00
q_738b3f1b,q_738b3f1b@rerun_12h,CONTRADICTED,Max Verstappen,2023,VOLATILE,82560.89990640759,rerun_12h,rerun_12h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5000,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-13T04:16:06.866587+00:00
q_c241368e,q_c241368e@rerun_1h,TEMPORALLY_AMBIGUOUS,Hellen Obiri,2023,VOLATILE,12556.715619665669,rerun_1h,rerun_1h,1,2000,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,0,2026-06-01T19:14:28.549636+00:00
q_e4b76a30,q_e4b76a30@rerun_24h,TEMPORALLY_AMBIGUOUS,Jimmy Butler^000MIA,2023,VOLATILE,258966.99372744706,rerun_24h,rerun_24h,1,1502,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,1502,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,BASE_QUERY,0,0,2026-06-02T17:21:44.561649+00:00
q_29e53c6d,q_29e53c6d@rerun_24h,TEMPORALLY_AMBIGUOUS,Rafael Bejarano,2023,VOLATILE,125336.75555995261,rerun_24h,rerun_24h,1,618,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,618,INDETERMINATE_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,BASE_QUERY,0,0,2026-06-13T14:51:51.192606+00:00
q_b2e307b2,q_b2e307b2@rerun_12h,TEMPORALLY_AMBIGUOUS,Tadej Pogačar,2023,VOLATILE,67382.92559087608,rerun_12h,rerun_12h,1,605,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,605,INDETERMINATE_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,BASE_QUERY,0,0,2026-06-13T03:16:13.419109+00:00
q_dafccfb8,q_dafccfb8@rerun_24h,TEMPORALLY_AMBIGUOUS,Mary Shortall,2023,VOLATILE,273902.78787634504,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence clearly states",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,0,2026-05-21T06:46:58.059850+00:00
q_3e574628,q_3e574628@rerun_24h,TEMPORALLY_AMBIGUOUS,2,2023,VOLATILE,179334.06302767945,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,5000,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,BASE_QUERY,0,0,2026-06-13T14:57:51.209289+00:00
p_q_36d47c00_2,q_36d47c00@rerun_24h,UNVERIFIABLE,United Kingdom,2022,SINGLE_YEAR,309431.26006410934,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,10068,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-05-21T06:34:04.258361+00:00|2026-06-02T16:41:40.075362+00:00|2026-05-21T06:37:50.187678+00:00
p_q_379e630f_0,q_379e630f@rerun_24h,CONTRADICTED,BC TSU Tbilisi,2023,VOLATILE,554881.8063388249,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5000,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T16:12:32.565032+00:00
p_q_f861b3a0_2,q_f861b3a0@rerun_24h,TEMPORALLY_AMBIGUOUS,100px Josh Brecheen,2023,VOLATILE,426879.4056446743,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,3108,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:35:03.781047+00:00|2026-06-13T16:35:07.568406+00:00
p_q_ad4bef3e_1,q_ad4bef3e@rerun_24h,TEMPORALLY_AMBIGUOUS,flyby,2023,VOLATILE,352476.0333653617,rerun_24h,rerun_24h,1,1445,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,1445,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SAME,0,0,2026-06-02T18:02:04.069550+00:00
p_q_fae0b0bb_2,q_fae0b0bb@rerun_24h,TEMPORALLY_AMBIGUOUS,Philadelphia,2023,VOLATILE,578114.9608797928,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence shows the",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,2599,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-02T17:45:38.148841+00:00
p_q_5b859382_3,q_5b859382@rerun_24h,TEMPORALLY_AMBIGUOUS,"Randy Moss, Jerry Bailey and Matt Bernier",2023,VOLATILE,256072.84031465373,rerun_24h,rerun_24h,1,629,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,668,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,DIFFERENT,0,0,2026-06-13T13:31:04.901126+00:00|2026-06-13T13:31:06.543715+00:00
p_q_2c3456d3_3,q_2c3456d3@rerun_12h,CONTRADICTED,John Shuster,2023,VOLATILE,56074.53627699734,rerun_12h,rerun_12h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,2160,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T04:24:41.718158+00:00|2026-06-13T04:25:17.024350+00:00
p_q_c51c0b2b_0,q_c51c0b2b@rerun_24h,TEMPORALLY_AMBIGUOUS,Bruce Westerman,2023,VOLATILE,164341.94317487083,rerun_24h,rerun_24h,1,1999,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,3149,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T15:52:29.484684+00:00
p_q_13b3027b_2,q_13b3027b@rerun_24h,TEMPORALLY_AMBIGUOUS,Potros de La Matica,2023,VOLATILE,333716.49088834185,rerun_24h,rerun_24h,2,1631,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,1631,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T16:01:07.545523+00:00|2026-06-13T16:01:10.408461+00:00
p_q_2b61b711_1,q_2b61b711@rerun_24h,TEMPORALLY_AMBIGUOUS,Rytas,2023,VOLATILE,312262.25018449593,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,AS_STATED,5000,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T15:00:16.651207+00:00
p_q_526494bb_0,q_526494bb@rerun_24h,CONTRADICTED,Gigantes de Carolina,2023,VOLATILE,502850.8026522255,rerun_24h,rerun_24h,1,1999,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,4498,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-05-24T06:47:57.134026+00:00
p_q_a64535bb_3,q_a64535bb@rerun_24h,TEMPORALLY_AMBIGUOUS,Sport36-Komló,2023,VOLATILE,268948.70741732756,rerun_24h,rerun_24h,1,839,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,839,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T15:11:24.749384+00:00
p_q_a18ad11b_1,q_a18ad11b@rerun_24h,TEMPORALLY_AMBIGUOUS,Kevin McCarthy,2023,VOLATILE,249936.83310609928,rerun_24h,rerun_24h,1,557,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,557,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T13:56:52.582026+00:00
p_q_0abe1d0e_2,q_0abe1d0e@rerun_24h,TEMPORALLY_AMBIGUOUS,4,2023,VOLATILE,152056.06276870242,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,3893,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,DIFFERENT,0,0,2026-06-13T16:29:06.370743+00:00
p_q_2e845b85_1,q_2e845b85@rerun_24h,TEMPORALLY_AMBIGUOUS,NAB League,2023,VOLATILE,270303.459173832,rerun_24h,rerun_24h,1,598,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,598,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T14:16:34.239447+00:00
p_q_56aea0d0_1,q_56aea0d0@rerun_24h,CONTRADICTED,Afak Relizane,2023,VOLATILE,304322.44233159337,rerun_24h,rerun_24h,1,1045,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,1045,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,DIFFERENT,0,0,2026-06-13T14:52:12.286890+00:00
p_q_ac7fde07_1,q_ac7fde07@rerun_24h,CONTRADICTED,Errol Spence Jr.,2023,VOLATILE,537113.9368321665,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,4622,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:37:10.738442+00:00
p_q_f5380c95_0,q_f5380c95@rerun_24h,TEMPORALLY_AMBIGUOUS,Falcon 9 Block 5,2023,VOLATILE,165396.6255102958,rerun_24h,rerun_24h,2,2142,VALID_AT_T,"VALID

The evidence lists several",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,2142,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T15:15:45.684396+00:00|2026-06-02T17:25:16.690405+00:00
p_q_083bf58e_1,q_083bf58e@rerun_24h,TEMPORALLY_AMBIGUOUS,Germany Adidas,2023,VOLATILE,232928.67365681654,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,4320,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T15:09:36.114837+00:00
p_q_cf26826b_2,q_cf26826b@rerun_24h,TEMPORALLY_AMBIGUOUS,Virginia,2023,VOLATILE,151920.166123986,rerun_24h,rerun_24h,1,1013,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,1013,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T14:51:28.141921+00:00
p_q_2b61b711_3,q_2b61b711@rerun_24h,UNVERIFIABLE,Rytas,2023,VOLATILE,463074.7309384783,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,AS_STATED,5000,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T15:00:16.651207+00:00
p_q_e5616ef7_3,q_e5616ef7@rerun_24h,TEMPORALLY_AMBIGUOUS,West Coast,2023,VOLATILE,335147.36573742446,rerun_24h,rerun_24h,1,607,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,607,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T13:48:32.176182+00:00
p_q_9edf5bd2_0,q_9edf5bd2@rerun_24h,TEMPORALLY_AMBIGUOUS,Stacy Garrity,2023,VOLATILE,560728.3205008982,rerun_24h,rerun_24h,1,1999,VALID_AT_T,"VALID

The evidence does not",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,4315,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T15:03:25.982728+00:00
p_q_3055ab76_1,q_3055ab76@rerun_24h,UNVERIFIABLE,Tishreen,2023,VOLATILE,206892.82615863087,rerun_24h,rerun_24h,1,656,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,656,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:56:18.301814+00:00
p_q_511a84fd_1,q_511a84fd@rerun_24h,TEMPORALLY_AMBIGUOUS,East of Scotland Premier Division,2023,VOLATILE,348822.77858446044,rerun_24h,rerun_24h,1,631,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,631,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:32:09.442643+00:00
p_q_2be2d65b_2,q_2be2d65b@rerun_24h,CONTRADICTED,New Mexico Collegiate Classic,2023,VOLATILE,540621.3517710619,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5000,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,NO_MAJORITY,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:30:27.477631+00:00
p_q_3055ab76_0,q_3055ab76@rerun_24h,UNVERIFIABLE,Tishreen,2023,VOLATILE,128234.89885070414,rerun_24h,rerun_24h,1,656,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,656,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T13:56:18.301814+00:00
p_q_d62648af_1,q_d62648af@rerun_24h,TEMPORALLY_AMBIGUOUS,IFJ,2023,VOLATILE,161543.74677631012,rerun_24h,rerun_24h,1,673,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,673,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:22:42.423786+00:00
