query_id,fidelity,validity,in_evidence_valid_subset,exclusion_reason,gold_source,gold_year,freshness_class,volatility,unit_id,snapshot_round
p_q_b9e48bff_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_b9e48bff@rerun_24h,rerun_24h
p_q_a6ef6cf2_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_a6ef6cf2@rerun_24h,rerun_24h
p_q_b9172601_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_b9172601@rerun_24h,rerun_24h
p_q_e78970aa_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_e78970aa@rerun_24h,rerun_24h
p_q_d9d96160_3,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_d9d96160@rerun_24h,rerun_24h
p_q_b37309f3_2,SAME,VALID_AT_T,1,,temporal_align_qa,2023,FAST,VOLATILE,q_b37309f3@rerun_24h,rerun_24h
p_q_d23ca3b3_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_d23ca3b3@rerun_24h,rerun_24h
p_q_3ec48396_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_3ec48396@rerun_24h,rerun_24h
p_q_ebb666ba_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_ebb666ba@rerun_24h,rerun_24h
p_q_d093f991_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_d093f991@rerun_24h,rerun_24h
p_q_30b7af38_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_30b7af38@rerun_24h,rerun_24h
p_q_8500b23d_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_8500b23d@rerun_24h,rerun_24h
p_q_180c42e7_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_180c42e7@rerun_24h,rerun_24h
p_q_3cff3dce_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_3cff3dce@rerun_24h,rerun_24h
p_q_33b33ec1_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_33b33ec1@rerun_24h,rerun_24h
p_q_23194df6_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_23194df6@rerun_12h,rerun_12h
p_q_52957594_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_52957594@rerun_24h,rerun_24h
p_q_51c973e7_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2023,FAST,SINGLE_YEAR,q_51c973e7@rerun_24h,rerun_24h
p_q_6657182b_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_6657182b@rerun_24h,rerun_24h
p_q_2f36649c_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_2f36649c@rerun_12h,rerun_12h
p_q_22adabe9_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_22adabe9@rerun_24h,rerun_24h
p_q_10fbddc5_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_10fbddc5@rerun_24h,rerun_24h
p_q_dd7cbef3_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2022,FAST,SINGLE_YEAR,q_dd7cbef3@rerun_24h,rerun_24h
p_q_1c1961cd_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,freshqa,2022,FAST,SINGLE_YEAR,q_1c1961cd@rerun_24h,rerun_24h
p_q_611d707f_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_611d707f@rerun_1h,rerun_1h
p_q_cf72c65f_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,freshqa,2023,FAST,SINGLE_YEAR,q_cf72c65f@rerun_24h,rerun_24h
p_q_113fc559_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_113fc559@rerun_24h,rerun_24h
p_q_79078e30_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_79078e30@rerun_24h,rerun_24h
p_q_c8436957_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_c8436957@rerun_24h,rerun_24h
p_q_ea668263_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_ea668263@rerun_24h,rerun_24h
p_q_9fb844a5_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_9fb844a5@rerun_24h,rerun_24h
p_q_2cbafc2e_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_2cbafc2e@rerun_24h,rerun_24h
p_q_77f52421_1,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_77f52421@rerun_24h,rerun_24h
p_q_e52c4939_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_e52c4939@rerun_24h,rerun_24h
p_q_1816d40e_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_1816d40e@rerun_24h,rerun_24h
p_q_91044e4b_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_91044e4b@rerun_24h,rerun_24h
p_q_0095371b_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_0095371b@rerun_24h,rerun_24h
p_q_2c023058_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_2c023058@rerun_24h,rerun_24h
p_q_534fcd60_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2023,FAST,SINGLE_YEAR,q_534fcd60@rerun_24h,rerun_24h
q_5aac65b6,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_5aac65b6@rerun_12h,rerun_12h
q_3c8d7d2d,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_3c8d7d2d@rerun_12h,rerun_12h
q_af23c4b7,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_af23c4b7@rerun_24h,rerun_24h
q_f9667c6d,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_f9667c6d@rerun_24h,rerun_24h
q_dcc6b248,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_dcc6b248@rerun_24h,rerun_24h
q_6a9f5944,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_6a9f5944@rerun_24h,rerun_24h
q_5e68b428,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_5e68b428@rerun_1h,rerun_1h
q_b5910f81,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_b5910f81@rerun_24h,rerun_24h
q_9b65bcba,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_9b65bcba@rerun_1h,rerun_1h
q_88bc6deb,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_88bc6deb@rerun_24h,rerun_24h
q_595ca0b6,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_595ca0b6@rerun_24h,rerun_24h
q_2ca95d4e,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_2ca95d4e@rerun_1h,rerun_1h
q_5d7bcc7e,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_5d7bcc7e@rerun_24h,rerun_24h
q_6657182b,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_6657182b@rerun_1h,rerun_1h
p_q_7889631c_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_7889631c@rerun_24h,rerun_24h
p_q_4ec7b3d4_1,DIFFERENT,INDETERMINATE_AT_T,0,paraphrase_different,temporal_align_qa,2023,MEDIUM,VOLATILE,q_4ec7b3d4@rerun_24h,rerun_24h
p_q_613da476_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_613da476@rerun_24h,rerun_24h
p_q_0df35e70_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_0df35e70@rerun_24h,rerun_24h
p_q_e9470503_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_e9470503@rerun_24h,rerun_24h
p_q_c6088f4c_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_c6088f4c@rerun_24h,rerun_24h
p_q_1ef14187_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_1ef14187@rerun_24h,rerun_24h
p_q_25725075_0,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,temporal_align_qa,2023,MEDIUM,VOLATILE,q_25725075@rerun_24h,rerun_24h
p_q_032b7664_1,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_032b7664@rerun_12h,rerun_12h
p_q_039dd524_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_039dd524@rerun_24h,rerun_24h
p_q_268237ac_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_268237ac@rerun_24h,rerun_24h
p_q_33ca27e1_3,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_33ca27e1@rerun_24h,rerun_24h
p_q_3f0409f7_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_3f0409f7@rerun_24h,rerun_24h
p_q_802fd2cb_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_802fd2cb@rerun_24h,rerun_24h
p_q_33ca27e1_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_33ca27e1@rerun_24h,rerun_24h
p_q_7810cebf_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_7810cebf@rerun_24h,rerun_24h
p_q_039dd524_1,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,temporal_align_qa,2023,MEDIUM,VOLATILE,q_039dd524@rerun_24h,rerun_24h
p_q_2ac34d0d_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_2ac34d0d@rerun_24h,rerun_24h
p_q_a3b0afc4_2,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,temporal_align_qa,2023,MEDIUM,VOLATILE,q_a3b0afc4@rerun_24h,rerun_24h
p_q_470d2d0f_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_470d2d0f@rerun_24h,rerun_24h
p_q_4e2156f7_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_4e2156f7@rerun_24h,rerun_24h
p_q_feab2243_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_feab2243@rerun_24h,rerun_24h
p_q_80aff2cd_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_80aff2cd@rerun_24h,rerun_24h
p_q_b91d68ca_2,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_b91d68ca@rerun_24h,rerun_24h
p_q_a9f6ddd4_2,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_a9f6ddd4@rerun_24h,rerun_24h
p_q_7c47387f_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_7c47387f@rerun_24h,rerun_24h
p_q_7378baa7_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_7378baa7@rerun_24h,rerun_24h
p_q_f0b3ece2_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_f0b3ece2@rerun_24h,rerun_24h
p_q_12d05949_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_12d05949@rerun_24h,rerun_24h
p_q_c0c0cc7f_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_c0c0cc7f@rerun_24h,rerun_24h
p_q_ec0efdba_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_ec0efdba@rerun_24h,rerun_24h
p_q_ed789c0a_0,DIFFERENT,INDETERMINATE_AT_T,0,paraphrase_different,temporal_align_qa,2023,MEDIUM,VOLATILE,q_ed789c0a@rerun_24h,rerun_24h
p_q_a9520087_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_a9520087@rerun_24h,rerun_24h
p_q_71ca7be1_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_71ca7be1@rerun_24h,rerun_24h
p_q_618650f8_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_618650f8@rerun_1h,rerun_1h
p_q_e7073d58_2,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,freshqa,2022,MEDIUM,SINGLE_YEAR,q_e7073d58@rerun_24h,rerun_24h
p_q_10399b97_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_10399b97@rerun_24h,rerun_24h
p_q_02665be9_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_02665be9@rerun_24h,rerun_24h
p_q_be7863cd_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_be7863cd@rerun_24h,rerun_24h
p_q_bd8d50a7_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_bd8d50a7@rerun_24h,rerun_24h
p_q_58db0825_2,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_58db0825@rerun_24h,rerun_24h
p_q_39cd95a7_3,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,freshqa,2023,MEDIUM,SINGLE_YEAR,q_39cd95a7@rerun_24h,rerun_24h
p_q_145203c8_3,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_145203c8@rerun_24h,rerun_24h
p_q_d1fc1f80_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_d1fc1f80@rerun_24h,rerun_24h
p_q_292449b7_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_292449b7@rerun_24h,rerun_24h
p_q_cfdd4441_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_cfdd4441@rerun_24h,rerun_24h
p_q_8a614432_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_8a614432@rerun_24h,rerun_24h
p_q_d0a493c9_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_d0a493c9@rerun_24h,rerun_24h
p_q_8b7e079f_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_8b7e079f@rerun_24h,rerun_24h
p_q_f0b3ece2_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_f0b3ece2@rerun_24h,rerun_24h
p_q_63335fe3_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_63335fe3@rerun_24h,rerun_24h
p_q_60703185_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_60703185@rerun_24h,rerun_24h
p_q_78ed83ff_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_78ed83ff@rerun_24h,rerun_24h
p_q_f7bf87d7_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_f7bf87d7@rerun_24h,rerun_24h
p_q_9bcda30d_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_9bcda30d@rerun_24h,rerun_24h
p_q_79f6b4eb_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_79f6b4eb@rerun_24h,rerun_24h
p_q_57d1c01a_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_57d1c01a@rerun_24h,rerun_24h
p_q_4ccc0c84_0,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_4ccc0c84@rerun_24h,rerun_24h
p_q_7b41f83f_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_7b41f83f@rerun_24h,rerun_24h
p_q_560436e5_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_560436e5@rerun_24h,rerun_24h
p_q_134c8d29_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_134c8d29@rerun_24h,rerun_24h
p_q_75c9b763_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_75c9b763@rerun_24h,rerun_24h
p_q_1480c99d_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_1480c99d@rerun_24h,rerun_24h
p_q_a3225b4a_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_a3225b4a@rerun_24h,rerun_24h
p_q_0bf77f06_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_0bf77f06@rerun_24h,rerun_24h
p_q_20085526_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_20085526@rerun_24h,rerun_24h
p_q_9ad1cf95_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_9ad1cf95@rerun_24h,rerun_24h
p_q_eead7ef7_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_eead7ef7@rerun_24h,rerun_24h
p_q_c354442b_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_c354442b@rerun_24h,rerun_24h
p_q_8aa09cab_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_8aa09cab@rerun_24h,rerun_24h
p_q_995c0608_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_995c0608@rerun_24h,rerun_24h
p_q_3e574628_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_3e574628@rerun_24h,rerun_24h
p_q_5eaf6b2e_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_5eaf6b2e@rerun_24h,rerun_24h
p_q_cfdd4441_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_cfdd4441@rerun_24h,rerun_24h
p_q_82aed09c_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_82aed09c@rerun_24h,rerun_24h
p_q_f0b7eef3_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_f0b7eef3@rerun_24h,rerun_24h
p_q_c988b01c_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_c988b01c@rerun_24h,rerun_24h
p_q_fc92fe13_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_fc92fe13@rerun_24h,rerun_24h
p_q_44acf3c6_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_44acf3c6@rerun_24h,rerun_24h
p_q_787a3f9a_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_787a3f9a@rerun_24h,rerun_24h
q_ae23812e,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_ae23812e@rerun_24h,rerun_24h
q_3df25b36,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_3df25b36@rerun_24h,rerun_24h
q_96543752,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_96543752@rerun_12h,rerun_12h
q_a815ecba,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_a815ecba@rerun_24h,rerun_24h
q_01679395,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_01679395@rerun_24h,rerun_24h
q_18350211,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_18350211@rerun_24h,rerun_24h
q_a2ed487a,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_a2ed487a@rerun_24h,rerun_24h
q_738b3f1b,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_738b3f1b@rerun_12h,rerun_12h
q_c241368e,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_c241368e@rerun_1h,rerun_1h
q_e4b76a30,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_e4b76a30@rerun_24h,rerun_24h
q_29e53c6d,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_29e53c6d@rerun_24h,rerun_24h
q_b2e307b2,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_b2e307b2@rerun_12h,rerun_12h
