query_id,audits,base_query_id,base_query,paraphrase,gold_source,gold_year,freshness_class,label_llama8b,label_qwen7b,judges_agree,reused_existing,existing_verdict,final_label
p_q_498e07da_0,mixed_age_400,q_498e07da,Who currently represents New York's 22nd congressional district?,Which political party is considered the 42nd congressional district of New York?,temporal_align_qa,2023,SLOW,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_e2133b50_0,mixed_age_400,q_e2133b50,Which Argentinean became conductor of the New York Philharmonic in 1970?,Can you identify the Argentinean who took on the role of director at the New York Philharmonic in 1970?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_177880b1_1,mixed_age_400,q_177880b1,Who is the head coach of the Washington Mystics?,Who coaches the Washington Mystics?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_25f44bbf_1,mixed_age_400,q_25f44bbf,Who is the current leader of the Union of Jewish Students?,Who is President of the Union (Jewish Student Association)?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_6d00c75f_2,heldout_400,q_6d00c75f,When is this year's Ramadan?,When will week 11 of jordan be observed?,freshqa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_134739ad_3,heldout_400,q_134739ad,Who were the drivers of the winning four-wheeler team in the most recent Baja 1000?,Who led the winning Baja 1000 4x bike equimienicnic boat team?,temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_e52c4939_0,heldout_400,q_e52c4939,Which horse won the Los Alamitos Futurity most recently?,Which contestant from Los Alamitos Futurity is considered the best?,temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_359f65e2_2,heldout_400,q_359f65e2,Which movie won the latest Academy Award for Best Picture?,What is the name of the cinematic masterpiece that got an Academy Award recognition?,freshqa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_7954a9bc_0,heldout_400,q_7954a9bc,Which film featured the performance that won the most recent Blue Dragon Film Award for Best Supporting Actor?,Which movie received the Best Supporting Actor award at this point in time?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_fa771a57_3,heldout_400,q_fa771a57,Which owner's horse won the latest Kikuka-shō?,Who held the belt of recently established Kikuka-sh?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_c7e889d2_1,heldout_400,q_c7e889d2,"Which artist or group performed the Grammy Award-winning Best Arrangement, Instrumental or A Cappella?","What is the label or chorus that has given awards, either Grammy Award-winning Instrumental Or A Cappella to a music artist for Best Song at an Artvârvâr State Arts Festival?",temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_29f9cc16_1,heldout_400,q_29f9cc16,Who is the featured subject of the William Hill Sports Book of the Year winning title?,Which sports book exhibits the greatest athletic prowess among all William Hill's releases?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_2bbc82e4_2,heldout_400,q_2bbc82e4,Who is the most recent recipient of the Ebony Shoe Award?,"Who stole the striptease (""Ebony Shoe Award"")?",temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_8efe208f_0,heldout_400,q_8efe208f,Who was the jockey riding the winning horse in the most recent Rebel Stakes?,"What was the name of his partner in that race, who came out on top to start him with his leg?",temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_23baebab_2,heldout_400,q_23baebab,What character was portrayed by the winner of the most recent Metro Manila Film Festival Award for Best Actress?,What was the name of the actress who won Best Actress at metro capital cinema this time last year?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_9ad3d8f7_0,heldout_400,q_9ad3d8f7,Who was the winner of the individual championship in the latest NCAA Women's Division I Cross Country Championship and what team does she represent?,What is the name of Virginia's national team in last year'a NCAA Women' s Division I Cross Country Championship and who personally raised that flag after her victory over Khabib James in 2015?,temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_ea6dfe5b_0,heldout_400,q_ea6dfe5b,Who won the National Board of Review Award for Best Actor most recently?,Who retains the title of Best Actor after their latest nomination for a National Board of Review Award?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_5e69097f_1,heldout_400,q_5e69097f,Which school did the North Dakota Mr. Basketball Award winner attend?,What state produced the North Dakota Mr. Basketball Award presenter?,temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_311e11e2_1,heldout_400,q_311e11e2,Which horse won the most recent Thyestes Chase?,Who clinched the reward of winning the Thorestyestes Chase last?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_66b78d55_0,heldout_400,q_66b78d55,Who hosted the Juno Awards ceremony?,Which company put forward the Juno Awards project?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_1c3ba216_2,heldout_400,q_1c3ba216,Which pair took home the bronze medal in the latest Nebelhorn Trophy Senior Pairs competition?,This years Nebelhorn Trophy was held in the following two tennis disciplines: Who won bronze?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_9c8a947a_1,heldout_400,q_9c8a947a,What is the original title of the most recent animated film nominated for the Goya Award for Best Animated Film?,How long has anyone kept their initial Nomination for the Goya Award of Best Animated Film?,temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_ef0e26fc_1,heldout_400,q_ef0e26fc,Who was the jockey riding the winning horse in the most recent Prix de l'Abbaye de Longchamp?,Who won the Prix de l'Abbaye des Longchamp?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_d0506c00_0,heldout_400,q_d0506c00,Where was the most recent Bridges conference held?,When was last seen at Bridges?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_885601a2_3,heldout_400,q_885601a2,Who owns the horse that claimed victory in the most recent running of the Prix Jean-Luc Lagardère?,Which steed is currently in the public eye as winners of this year's Prix Jean-Luc Lagardère?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_ff13db06_0,heldout_400,q_ff13db06,Who are the presenters of the Eurovision Song Contest?,Who is managing the teams for the Eurovision Song Contest?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3c8e1699_1,heldout_400,q_3c8e1699,Where was the European Amateur Championship last played?,The world - the European Amateur Championship Finals?,temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_21078da3_1,heldout_400,q_21078da3,Which pair is the runners-up in the Australian Open mixed doubles championship?,Which tennis team secured the third spot in Australian Open mixed doubles?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_badb7460_3,heldout_400,q_badb7460,What is the title of the Spanish film submitted for the Academy Award for Best International Feature Film?,Which Spanish movie was the most likely to receive an Oscar or nomination for Best International Feature Film?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_5284772a_2,heldout_400,q_5284772a,Who is the most recent recipient of the Babe Ruth Award?,On which Babe Ruth Award does the award recipient right now currently sits?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_76a7b4a6_1,heldout_400,q_76a7b4a6,What was the latest champion's score relative to par at the Japan Women's Open Golf Championship?,What was the champion's score at this year''San Jose Arena in Japan Women' s Open Golf Championship?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_b16f0265_3,heldout_400,q_b16f0265,Who rode the winning horse in the most recent Queen Elizabeth II Challenge Cup Stakes?,Who trained the winner of the Queen Elizabeth II Challenge Cup Stakes in the current event?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_26393420_2,heldout_400,q_26393420,Which trainer prepared the winning horse of the latest Queen Elizabeth II Challenge Cup Stakes?,Who became owner of the horse that triumphed in today's Queen Elizabeth II Challenge Cup Stakes?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_830461c0_2,heldout_400,q_830461c0,Who owned the horse that won the last Coronation Stakes?,Which equine successfully won the Coronation Stakes?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_ebb666ba_1,heldout_400,q_ebb666ba,Who is the current Gatorade Player of the Year in volleyball?,Currently who is considered the Gatorade of volleyball?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_d26e3359_0,heldout_400,q_d26e3359,What is the name of the trainer who trained the Bahrain Trophy's winning horse most recently?,Which trainer held his Bahrain Trophy championship horse at the earliest?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_efbe3181_2,heldout_400,q_efbe3181,Who is the current chair of the Democratic Governors Association?,Who currently holds the position of chair for Democrats in executive positions?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_63c4c1ca_1,heldout_400,q_63c4c1ca,Which horse won the Oaks d'Italia most recently?,What was the name of the last German horse to take out the contest in Oaks d'Italia?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_69b0bd6d_3,heldout_400,q_69b0bd6d,Which team did the Great Britain Davis Cup team compete against in its most recent completed match?,Who did who were the last team vs the Great Britain Davis Cup team in their latest final statement?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_fa771a57_1,heldout_400,q_fa771a57,Which owner's horse won the latest Kikuka-shō?,Which hunter or horse just received the Kikuka-sh?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_b38c44e9_2,heldout_400,q_b38c44e9,In which city was the most recent NHL Entry Draft conducted?,When did the NHL Entry Draft take place?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_30501636_1,heldout_400,q_30501636,Who represented France most recently at the Eurovision Song Contest?,Which French singer had the rare occasion of appearing at this year's Eurovision Song Contest?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_8fda5466_3,heldout_400,q_8fda5466,Who was the runner-up at the Mitsubishi Electric Championship at Hualalai?,Which wrestler secured the second position in the Mitsubishi Electric Championship at Hualai?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_b9e48bff_0,heldout_400,q_b9e48bff,Which ownership currently holds the winning title for the Florida Derby?,Who has acquired the voting rights to the Florida Derby?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_a6ef6cf2_3,heldout_400,q_a6ef6cf2,What is the name of the ownership that claimed victory at the last Maker's Mark Mile Stakes?,Which stakeholder was declared winner of the last Maker's Mark Mile Stakes?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_b9172601_3,heldout_400,q_b9172601,Which work secured the Grammy Award for Best Jazz Performance?,Which jazz playing received the best performance at a Grammy Award?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_e78970aa_1,heldout_400,q_e78970aa,Who is the latest recipient of the Jack Oatey Medal?,Which politician has been granted the Jack Oatey Medal in recent years?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_d9d96160_3,heldout_400,q_d9d96160,Who delivered The MacTaggart Lecture at the Edinburgh International Television Festival most recently?,Who interrupted the presentation of The MacTaggart Lecture at Edinburgh International Television Festival?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_b37309f3_2,heldout_400,q_b37309f3,Which horse won the Kameko Futurity Trophy?,Which animal was honored with the Kameko Futurity Trophy?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_d23ca3b3_1,heldout_400,q_d23ca3b3,What is the current overall record of Tiger Park's team?,What percentage of wins have been achieved by Tiger Park's team thus far?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3ec48396_1,heldout_400,q_3ec48396,What train model won the most recent Blue Ribbon Award (railway)?,What train category do you think has consistently earned the last Blue Ribbon Award (railway)?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_ebb666ba_3,heldout_400,q_ebb666ba,Who is the current Gatorade Player of the Year in volleyball?,Who is holding the position of Gatorade Champion in volleyball at present?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_d093f991_3,heldout_400,q_d093f991,Which owner's horse won the Breeders' Cup Filly & Mare Turf?,Who captured the top spot in the Breeders' Cup Filly & Mare Turf competition?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_30b7af38_1,heldout_400,q_30b7af38,What is the name of the trainer who trained the victory horse in the most recent Takamatsunomiya Kinen?,What was the title of the trainer who trained the wintry horse in this new Takamatsunomiya Kinen?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_8500b23d_1,heldout_400,q_8500b23d,In which country did the most recent FIS Nordic Junior World Ski Championships take place?,"Among the participating nations, which one did it consist of the last year's FIS Nordic Junior World Ski Championships?",temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_180c42e7_2,heldout_400,q_180c42e7,Which horse won the most recent Nassau Stakes?,Which jock qualified as the winner of last year's Nassau Stakes?,temporal_align_qa,2023,FAST,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3cff3dce_2,heldout_400,q_3cff3dce,Who is the latest recipient of the Gatorade National Baseball Player of the Year award?,Which player was recognized as the recipient of Gatorade National Baseball Player of the Year?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_33b33ec1_2,heldout_400,q_33b33ec1,What is the Portuguese title of the latest film submitted by Portugal for the Academy Award for Best International Feature Film?,Which movie has Portugal submitted as the latest submission for Best International Feature Film to win an Oscar?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_23194df6_1,heldout_400,q_23194df6,Who is the President of the East Texas Yamboree for the current festival?,Do you know who holds the position of President at this year's East Texas Yamboree festival?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_52957594_0,heldout_400,q_52957594,In which television series is LL Cool J currently starring as a main cast member?,Name LL Cool J's current popular television series?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_51c973e7_3,heldout_400,q_51c973e7,Who is the most recent NBA player to score 60 or more points in a single game?,"Which NBA player has reached the milestone of 60-plus points in a single game recently, and why?",freshqa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_6657182b_0,heldout_400,q_6657182b,Which male athlete won the Callahan Award most recently?,Who was the most recent man to receive a Callahan Award?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_2f36649c_0,heldout_400,q_2f36649c,For which film was the National Board of Review Award for Best Actress most recently given?,Which film was honored with the best actress nomination for the National Board of Review Award last time?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_22adabe9_1,heldout_400,q_22adabe9,What was the model name of the Williams Grand Prix Engineering car that had USA Logan Sargeant and THA Alexander Albon as drivers?,Could you tell me the name of the engineering vehicle used at the Williams Grand Prix with Logan Sargeant from USA and Alexander Albon from THA?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_10fbddc5_2,heldout_400,q_10fbddc5,Which artists won the Grammy Award for Best Large Jazz Ensemble Album most recently?,Who are the individuals that currently hold the Best Large Jazz Ensemble award for the most recent Grammy Awards?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_dd7cbef3_0,heldout_400,q_dd7cbef3,"In what month and year was the price of Bitcoin last above $40,000?","In which month and for how long was Bitcoin valued at $40,000?",freshqa,2022,FAST,SAME,SAME,1,0,,SAME
p_q_1c1961cd_2,heldout_400,q_1c1961cd,In what country was the current Miss World born?,Can you tell me the country where Miss World was born?,freshqa,2022,FAST,SAME,SAME,1,0,,SAME
p_q_611d707f_0,heldout_400,q_611d707f,What is the television show in which Christopher McDonald most recently appeared?,What was the name of Christopher McDonald's latest TV role?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_cf72c65f_3,heldout_400,q_cf72c65f,Who won the latest NBA championship?,Which NBA player has won the most recent title?,freshqa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_113fc559_1,heldout_400,q_113fc559,Who is the most recent winner of the Beacon Award for the Fremantle Football Club?,Who's winnQ most recent Beacon Award for Fremantle Football Club?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_79078e30_1,heldout_400,q_79078e30,How many goals did the leading goalkicker for the West Coast Eagles score this season?,What is the number of goals that the leading goalkeeper for the West Coast Eagles scored this season?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_c8436957_2,heldout_400,q_c8436957,In which ACB season did the most recent winner of the Most Valuable Player award play?,At which ACB season did the winner of the Most Valuable Player award play out most recently?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_ea668263_1,heldout_400,q_ea668263,Who is the translator that won the Oxford-Weidenfeld Translation Prize most recently?,Which translator was most recently granted the Oxford-Weidenfeld Translation Prize?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_9fb844a5_3,heldout_400,q_9fb844a5,Who is the most recent recipient of the Robert F. Kennedy Human Rights Award?,Who has been awarded the Robert F. Kennedy Human Rights Prize most recently?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_2cbafc2e_1,heldout_400,q_2cbafc2e,What is the English title of the latest film submitted by Iceland for the Academy Award for Best International Feature Film?,What is the name of the most recent film that Iceland submitted to receive the Best International Feature Film award at the Oscars in English?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_77f52421_1,heldout_400,q_77f52421,Which horse won the Santa Anita Handicap most recently?,Which horse is currently winning the Santa Anita Handicap?,temporal_align_qa,2023,FAST,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_e52c4939_1,heldout_400,q_e52c4939,Which horse won the Los Alamitos Futurity most recently?,Which horse was selected as the winner of the latest Los Alamitos Futurity race?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_1816d40e_1,heldout_400,q_1816d40e,Which video game did Vanessa Marshall voice a character in?,What's the title of video game where Vanessa Marshall voiced a character?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_91044e4b_2,heldout_400,q_91044e4b,What film does Thomas Lennon most recently appear in?,What movie has Thomas Lennon starred in recently?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_0095371b_0,heldout_400,q_0095371b,In which city was the ILCA 7 World Championship held?,Where the ILCA 7 World Championship took place?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_2c023058_3,heldout_400,q_2c023058,How many fatalities were reported as a result of the Atlantic hurricane season?,How many individuals perished due to the Atlantic hurricane season?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_534fcd60_3,heldout_400,q_534fcd60,How many novels has Stephen King published?,What is the count of novels Stephen King hasauthored?,freshqa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_7889631c_0,heldout_400,q_7889631c,What is the name of the Spokesperson for the United States Department of State who represents the current administration?,What is the real identity of our administration Secretary of State?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_4ec7b3d4_1,heldout_400,q_4ec7b3d4,Who holds the UAE Pro League top scorer title?,Which individual is considered the most successful player in Dubai Pro League cricket?,temporal_align_qa,2023,MEDIUM,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_613da476_0,heldout_400,q_613da476,Who is the winner of the most recent Grandmaster Tournament at the Biel Chess Festival?,Awarded at the most recent Grandmaster Tournament of den vereinigten Schweizer Chess Fest in Biel.,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,1,SAME,SAME
p_q_0df35e70_1,heldout_400,q_0df35e70,Who trained the winning horse of the Celebration Mile?,Who worked with the Horse that Socked on Pupa! Prize Races Celebration Mile?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_e9470503_0,heldout_400,q_e9470503,Who is the current skip of the men's champion team in the CurlON Championships?,Who holds the title of your maverick and last in CurlON Championships (moncages) skip in history?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_c6088f4c_2,heldout_400,q_c6088f4c,Which football club won the Kategoria e Parë championship title?,Which team or individual emerged as the champion of Kategoria e Par?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_1ef14187_0,heldout_400,q_1ef14187,Which team took the victory at the most recent 12 Hours of Sebring race?,Who earned the championship title by setting new records for lap time at 12 hours of sebring?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_25725075_0,heldout_400,q_25725075,Which team is the current champion of the Liga Departamental de Áncash?,Who won Liga Departamental de ncash gold?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,1,DIFFERENT,DIFFERENT
p_q_032b7664_1,heldout_400,q_032b7664,Who are presenting the trophy at the Kentucky Derby?,Who is achieving the milestone in being the owner of the Kentucky Derby crown?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_039dd524_2,heldout_400,q_039dd524,From what school did the latest Dan Hodge Trophy winner come from?,In which academic setting did the recent Dan Hodge Trophy victorian make his outing?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_268237ac_1,heldout_400,q_268237ac,Who was the jockey riding the winning horse in the latest Tenno Sho Autumn?,Who presented the outstanding mount in Tenno Sho Autumn #2?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_33ca27e1_3,heldout_400,q_33ca27e1,Who was the jockey for the winning horse at the Musidora Stakes?,Who was chosen as the top horse by Warwick as colt’s third season winner at Musidora Stakes?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3f0409f7_0,heldout_400,q_3f0409f7,Which team was led by the most recent WNBA Coach of the Year Award winner?,"If they were up for the coveted Coach of Year Award in basketball, which team would have gone on to carry those players?",temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_802fd2cb_1,heldout_400,q_802fd2cb,Who is the current head coach of C.D. Guadalajara?,Whopresently serves as the chief advisor for C.D. Guadalajaro?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_33ca27e1_0,heldout_400,q_33ca27e1,Who was the jockey for the winning horse at the Musidora Stakes?,Who came out of the field with swedish Arabia in the Musidora Stakes?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_7810cebf_0,heldout_400,q_7810cebf,Who is the current head coach of the Los Angeles Sparks?,Which management style does the leading guy at LA Sparks apply to?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_039dd524_1,heldout_400,q_039dd524,From what school did the latest Dan Hodge Trophy winner come from?,Where did the Dan Hodge Trophy match happen?,temporal_align_qa,2023,MEDIUM,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_2ac34d0d_1,heldout_400,q_2ac34d0d,Which jockey rode the winning horse in the most recent February Stakes?,Who was backing in the recent February Stakes victory?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_a3b0afc4_2,heldout_400,q_a3b0afc4,Who is the leading scorer in the Israeli Basketball Premier League?,"Among the players from the Israeli Basketball Premier League, who is commonly întâlnied?",temporal_align_qa,2023,MEDIUM,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_470d2d0f_2,heldout_400,q_470d2d0f,Who is the most recent recipient of the Edgar Martínez Award?,Can you tell me the name of the most recent award recipient for Edgar Martnez Awards?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_4e2156f7_3,heldout_400,q_4e2156f7,Who is the coach of the team that won the most recent Úrvalsdeild karla (basketball) championship?,What is the team manager's name from the list that won the rvalsdeild karla (basketball) championship in 1998?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_feab2243_2,heldout_400,q_feab2243,What role did John Noble play in his most recent television appearance?,Can you identify the reason for my recent interview with John Noble on TV?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_80aff2cd_0,heldout_400,q_80aff2cd,Which team took the victory in the latest edition of the 24 Hours of Le Mans race?,Who secured the most significant advantage in the 24 Hours of Le Mans?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_b91d68ca_2,heldout_400,q_b91d68ca,Which jockey rode the winning horse in the most recent Belmont Derby?,"Besides John Depp, who was the best performer in winning last year's Belmont Derby?",temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_a9f6ddd4_2,heldout_400,q_a9f6ddd4,Who trained the winning horse of the most recent Hong Kong Sprint and in what country?,When and where did the winning horse at the recent Hong Kong Sprint stakes turn to?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_7c47387f_2,heldout_400,q_7c47387f,Which character did Walton Goggins most recently portray on television?,At what point in time was Walton Goggins most commonly seen on television?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_7378baa7_0,heldout_400,q_7378baa7,Who conducted the trophy presentation at the American League Championship Series?,Who designed the American League Championship Series MVP showcase?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f0b3ece2_2,heldout_400,q_f0b3ece2,Which team was the runner-up in the latest WSE Cup Finals?,Who suffered the most unfortunate defeat in the previous WSE Cup Finals?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_12d05949_0,heldout_400,q_12d05949,Which jockey rode the winning horse in the latest Superlative Stakes?,Which jockey took the easy ride in setting up winning horse for today's Superlative Stakes?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_c0c0cc7f_0,heldout_400,q_c0c0cc7f,What television series is Kevin Eldon a part of?,"When can we expect to see Kevin Eldon in a TV show, and what are those shows?",temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_ec0efdba_2,heldout_400,q_ec0efdba,What character does Lyriq Bent portray on television?,Which account is written by Lyriq Bent for the TV series?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_ed789c0a_0,heldout_400,q_ed789c0a,Who is the latest winner of the Spanish Grand Prix?,Whose car is most likely to win the Spanish Grand Prix on today's date?,temporal_align_qa,2023,MEDIUM,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_a9520087_3,heldout_400,q_a9520087,What character is Dianne Pilkington portraying in her latest theatre performance?,"When this play of theatre actor Dianne Pilkington comes out tonight, for whom?",temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
