audit,query_id,query,gold,fc,t,in_S,arms,sttl_k1_8_present
heldout_400,p_q_180c42e7_2,Which jock qualified as the winner of last year's Nassau Stakes?,Al Husn,FAST,528282.9563666914,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3cff3dce_2,Which player was recognized as the recipient of Gatorade National Baseball Player of the Year?,Max Clark baseball,FAST,376901.764680841,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_33b33ec1_2,Which movie has Portugal submitted as the latest submission for Best International Feature Film to win an Oscar?,Mal Viver,FAST,434763.15663644456,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_23194df6_1,Do you know who holds the position of President at this year's East Texas Yamboree festival?,Abigail Elaine Stewart,FAST,73886.38527547446,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_52957594_0,Name LL Cool J's current popular television series?,Hip Hop Treasures,FAST,306048.83858943824,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_51c973e7_3,"Which NBA player has reached the milestone of 60-plus points in a single game recently, and why?",Damian Lillard,FAST,202480.460487602,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_6657182b_0,Who was the most recent man to receive a Callahan Award?,Justin Burnett,FAST,358847.4654515924,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2f36649c_0,Which film was honored with the best actress nomination for the National Board of Review Award last time?,Killers of the Flower Moon,FAST,45168.85547441113,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_22adabe9_1,Could you tell me the name of the engineering vehicle used at the Williams Grand Prix with Logan Sargeant from USA and Alexander Albon from THA?,FW45,FAST,368933.3753379334,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_10fbddc5_2,Who are the individuals that currently hold the Best Large Jazz Ensemble award for the most recent Grammy Awards?,"Steven Feifke, Bijon Watson & the Generation Gap Jazz Orchestra",FAST,324852.96157851524,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_dd7cbef3_0,"In which month and for how long was Bitcoin valued at $40,000?",April 2022,FAST,477586.48146662675,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_1c1961cd_2,Can you tell me the country where Miss World was born?,Poland,FAST,138332.98392126863,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9d61a241_0,What type of trainer steered the King George V Stakes champion?,William Haggas,FAST,533363.0869790721,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_611d707f_0,What was the name of Christopher McDonald's latest TV role?,Captain Fall,FAST,36749.36722502887,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cf72c65f_3,Which NBA player has won the most recent title?,Denver Nuggets,FAST,589981.8024902222,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_113fc559_1,Who's winnQ most recent Beacon Award for Fremantle Football Club?,Jye Amiss,FAST,518383.57445718424,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_79078e30_1,What is the number of goals that the leading goalkeeper for the West Coast Eagles scored this season?,53,FAST,204397.42170097085,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c8436957_2,At which ACB season did the winner of the Most Valuable Player award play out most recently?,2022–23,FAST,264358.2580422649,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ea668263_1,Which translator was most recently granted the Oxford-Weidenfeld Translation Prize?,Monica Cure,FAST,312392.3685759831,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9fb844a5_3,Who has been awarded the Robert F. Kennedy Human Rights Prize most recently?,Parlamento del Pueblo Xinka,FAST,101741.74534389836,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2cbafc2e_1,What is the name of the most recent film that Iceland submitted to receive the Best International Feature Film award at the Oscars in English?,Godland,FAST,275044.3628769409,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_77f52421_1,Which horse is currently winning the Santa Anita Handicap?,Stilleto Boy,FAST,533763.6484876708,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e52c4939_1,Which horse was selected as the winner of the latest Los Alamitos Futurity race?,Wynstock,FAST,513405.343637642,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_1816d40e_1,What's the title of video game where Vanessa Marshall voiced a character?,Justice League: Cosmic Chaos,FAST,580249.0569436066,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_91044e4b_2,What movie has Thomas Lennon starred in recently?,Zoey 102,FAST,269552.5391764928,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0095371b_0,Where the ILCA 7 World Championship took place?,The Hague,FAST,363511.04322611005,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_60e402de_3,Which book won the Orbis Pictus Award last year?,Blue: A History of the Color as Deep as the Sea and as Wide as the Sky,FAST,337525.5454665213,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2c023058_3,How many individuals perished due to the Atlantic hurricane season?,15,FAST,149208.34719534265,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_534fcd60_3,What is the count of novels Stephen King hasauthored?,66 novels,FAST,202449.21215963396,True,fresh|fc|sttl_k1_16,0
heldout_400,q_5aac65b6,Which film won the Toronto International Film Festival People's Choice Award most recently?,The Holdovers,FAST,47146.67060403753,True,fresh|fc|sttl_k1_16,0
heldout_400,q_3c8d7d2d,Where did the most recent Texas Rangers first-round draft pick attend school?,University of Florida,FAST,51755.85660973713,True,fresh|fc|sttl_k1_16,0
heldout_400,q_af23c4b7,Which college did the Pittsburgh Steelers' first round draft pick attend?,Georgia,FAST,203688.2067516497,True,fresh|fc|sttl_k1_16,0
heldout_400,q_f9667c6d,Which jockey rode the winning horse in the most recent Coronation Stakes?,Chris Hayes,FAST,177301.99933153857,True,fresh|fc|sttl_k1_16,0
heldout_400,q_dcc6b248,Who is the latest WNBA player to win the Rookie of the Year Award?,Aliyah Boston,FAST,142303.87015941337,True,fresh|fc|sttl_k1_16,0
heldout_400,q_6a9f5944,Which entity owned the winning horse of the most recent Arkansas Derby?,Albaugh Family Stables,FAST,144539.91411880357,True,fresh|fc|sttl_k1_16,0
heldout_400,q_5e68b428,From which city is the latest winner of the Bulwer-Lytton Fiction Contest?,"Maya Pasic New York, New York",FAST,41406.11003089812,True,fresh|fc|sttl_k1_16,0
heldout_400,q_b5910f81,What is the batting average (AVG) of the National League Silver Slugger Award winner at second base?,0.354,FAST,191582.11914409502,True,fresh|fc|sttl_k1_16,0
heldout_400,q_9b65bcba,Which horse won the last Irish Gold Cup?,Galopin Des Champs,FAST,22585.275239634284,True,fresh|fc|sttl_k1_16,0
heldout_400,q_88bc6deb,Who was the Lead for the team that clinched the title at the most recent United States Junior Men's Curling Championship?,Jackson Armstrong,FAST,243585.41580318916,True,fresh|fc|sttl_k1_16,0
heldout_400,q_595ca0b6,Who finished third in the latest edition of the World Freshwater Angling Championships?,England Sean Ashby,FAST,183244.40415113405,True,fresh|fc|sttl_k1_16,0
heldout_400,q_2ca95d4e,Who claimed the Points classification victory in the Vuelta a Burgos men's race?,Primož Roglič,FAST,38128.24753108093,True,fresh|fc|sttl_k1_16,0
heldout_400,q_5d7bcc7e,Who is the most recent recipient of the Anisfield-Wolf Book Award for Lifetime Achievement?,Charlayne Hunter-Gault,FAST,165273.69845668998,True,fresh|fc|sttl_k1_16,0
heldout_400,q_6657182b,Which male athlete won the Callahan Award most recently?,Justin Burnett,FAST,6940.3381100948,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7889631c_0,What is the real identity of our administration Secretary of State?,Matthew Miller,MEDIUM,470345.9167192309,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4ec7b3d4_1,Which individual is considered the most successful player in Dubai Pro League cricket?,Kodjo Laba,MEDIUM,335325.786141856,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_613da476_0,Awarded at the most recent Grandmaster Tournament of den vereinigten Schweizer Chess Fest in Biel.,Lê Quang Liêm,MEDIUM,252804.20247167096,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0df35e70_1,Who worked with the Horse that Socked on Pupa! Prize Races Celebration Mile?,Ralph Beckett,MEDIUM,308397.99849816615,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e9470503_0,Who holds the title of your maverick and last in CurlON Championships (moncages) skip in history?,Bryan Cochrane,MEDIUM,280314.29943701305,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c6088f4c_2,Which team or individual emerged as the champion of Kategoria e Par?,Skënderbeu,MEDIUM,601055.4328313426,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_1ef14187_0,Who earned the championship title by setting new records for lap time at 12 hours of sebring?,Whelen Engineering Racing,MEDIUM,524286.66819751414,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_25725075_0,Who won Liga Departamental de ncash gold?,San Marcos,MEDIUM,139941.91793384805,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_58db0825_0,"Who was the jockey that powered the Swemphalysing Derby horse to home victory in 6: 153 feet, setting a record for fastest time since 1600 last year?",John R. Velazquez,MEDIUM,540047.2992849958,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_032b7664_1,Who is achieving the milestone in being the owner of the Kentucky Derby crown?,Rebecca Lowe and Ahmed Fareed,MEDIUM,76865.41095103437,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_039dd524_2,In which academic setting did the recent Dan Hodge Trophy victorian make his outing?,Michigan,MEDIUM,238557.47915708186,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_268237ac_1,Who presented the outstanding mount in Tenno Sho Autumn #2?,Christophe Lemaire,MEDIUM,227881.4853860286,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_33ca27e1_3,Who was chosen as the top horse by Warwick as colt’s third season winner at Musidora Stakes?,Frankie Dettori,MEDIUM,344915.52572444285,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3f0409f7_0,"If they were up for the coveted Coach of Year Award in basketball, which team would have gone on to carry those players?",Connecticut Sun,MEDIUM,391346.5733766629,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_802fd2cb_1,Whopresently serves as the chief advisor for C.D. Guadalajaro?,SRB Veljko Paunović,MEDIUM,401512.16099014133,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_33ca27e1_0,Who came out of the field with swedish Arabia in the Musidora Stakes?,Frankie Dettori,MEDIUM,545771.5256065661,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7810cebf_0,Which management style does the leading guy at LA Sparks apply to?,Curt Miller,MEDIUM,560791.9043847197,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_039dd524_1,Where did the Dan Hodge Trophy match happen?,Michigan,MEDIUM,251062.65295052624,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2ac34d0d_1,Who was backing in the recent February Stakes victory?,Ryusei Sakai,MEDIUM,588959.191356715,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a3b0afc4_2,"Among the players from the Israeli Basketball Premier League, who is commonly întâlnied?",Tyler Bey,MEDIUM,228461.30028519628,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_470d2d0f_2,Can you tell me the name of the most recent award recipient for Edgar Martnez Awards?,Shohei Ohtani,MEDIUM,589504.275528526,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4e2156f7_3,What is the team manager's name from the list that won the rvalsdeild karla (basketball) championship in 1998?,Pavel Ermolinskij,MEDIUM,321263.82279459276,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_feab2243_2,Can you identify the reason for my recent interview with John Noble on TV?,Falco,MEDIUM,422657.8153265548,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_80aff2cd_0,Who secured the most significant advantage in the 24 Hours of Le Mans?,Ferrari – AF Corse,MEDIUM,468362.4245362268,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_b91d68ca_2,"Besides John Depp, who was the best performer in winning last year's Belmont Derby?",José Ortiz,MEDIUM,371441.1672833029,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a9f6ddd4_2,When and where did the winning horse at the recent Hong Kong Sprint stakes turn to?,Manfred Man Ka-leung,MEDIUM,536817.4251211222,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7c47387f_2,At what point in time was Walton Goggins most commonly seen on television?,Earl 'Peanutt' Montgomery,MEDIUM,585579.0993851854,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7378baa7_0,Who designed the American League Championship Series MVP showcase?,Kevin Burkhardt,MEDIUM,410803.9453297374,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f0b3ece2_2,Who suffered the most unfortunate defeat in the previous WSE Cup Finals?,HC Braga,MEDIUM,424813.0941941406,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_12d05949_0,Which jockey took the easy ride in setting up winning horse for today's Superlative Stakes?,Ryan Moore,MEDIUM,237774.4879036672,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c0c0cc7f_0,"When can we expect to see Kevin Eldon in a TV show, and what are those shows?",Danger Mouse,MEDIUM,544181.8098117525,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ec0efdba_2,Which account is written by Lyriq Bent for the TV series?,Pastor Mike Butler,MEDIUM,335496.8834407871,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ed789c0a_0,Whose car is most likely to win the Spanish Grand Prix on today's date?,Max Verstappen,MEDIUM,475519.3797111888,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a9520087_3,"When this play of theatre actor Dianne Pilkington comes out tonight, for whom?",Wicked Witch of the West / Miss Gulch,MEDIUM,406169.9589606891,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_71ca7be1_1,Who is now the favourite to win the Super League (Ireland) National Cup of Champions?,Maree,MEDIUM,410992.6711139373,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_618650f8_1,Which player currently leads the US Monastrium football team as its coach?,Darko Nović,MEDIUM,40403.32582589548,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e7073d58_2,In how many countries couples get legally married?,34 countries,MEDIUM,459760.0771044609,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_10399b97_0,What is the intended goal of Slovaquis top scorer in Slovakia's 2. Liga team?,Tatran Prešov,MEDIUM,188353.64592298417,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_02665be9_2,"I'm not familiar with Damien Garvey from TV, can you provide some insight?",The Artful Dodger,MEDIUM,593526.2055273448,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_be7863cd_3,I'm curious about the name of a fresh-released animated series from America on Netflix. Any recommendations?,Nature Cat,MEDIUM,391036.60074985295,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bd8d50a7_3,"Among the contestants in this year's FIS Snowboard World Cup, who has secured third place?",Josie Baff,MEDIUM,192539.1152245789,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_58db0825_2,When did the jockey score 1/1 for his fastest start in the Southwest Stakes?,John R. Velazquez,MEDIUM,180134.18530731605,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_39cd95a7_3,Where will be the NeurIPS in 2016?,New Orleans,MEDIUM,405971.61549835233,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_145203c8_3,"During the most recent Preis von Europa race, which jockey was the one who owned the $900kgeld horse that emerged victorious?",Rene Piechulek,MEDIUM,478686.0639749837,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_d1fc1f80_0,Can you tell me the birth place of Miss Hawaii?,Honolulu,MEDIUM,559183.0012520009,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_292449b7_1,Who was the trainer of choice for the winner of today's Jeff Ruby Steaks race?,Larry Rivelli,MEDIUM,490902.11323102174,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cfdd4441_0,Which grade school took home the Pop-Tarts Bowl crown in all of sports?,Kansas State,MEDIUM,361080.29153963225,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8a614432_0,Which school was named the third-best team in the NCAA Division I men's soccer tournament?,Oregon State,MEDIUM,270302.50853503554,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_b220eed5_0,Who claimed the top position in yesterday's HighPoint.com 400?,Denny Hamlin,MEDIUM,407919.33126172813,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_d0a493c9_1,Who is the Captain of KK MZT Skopje now?,Aleksandar Petrović  Dragan Nikolić  Vasko Atanasov,MEDIUM,205045.9277163338,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8b7e079f_0,What was the following place for the Women's PGA Championship?,Baltusrol Golf Club,MEDIUM,539517.0018946755,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f0b3ece2_0,What is the second-most beaten team in this year's WSE Cup Final?,HC Braga,MEDIUM,593716.1454907428,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_63335fe3_0,What is the name of the leading sub division in the sumo tournament held at Tokyo during January?,Takakeishō,MEDIUM,323516.733969959,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_60703185_3,Who are the drivers who have achieved success in winning Indian National Rally Championship?,Aroor Arjun Rao,MEDIUM,140231.6727191728,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_78ed83ff_1,What is the known team that has won all of these TC2000 Championships?,Axion Energy Sport,MEDIUM,286077.0874525807,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f7bf87d7_1,What club did the best goalscorer of Ekstraklasa join?,Jagiellonia Białystok,MEDIUM,490016.5922509624,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9bcda30d_2,Which manager from the American League won the 2015 Sporting News Manager of The Year Award?,Brandon Hyde,MEDIUM,341589.2044313497,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_79f6b4eb_3,How many contestants made it to the final round of the Archibald Prize?,57.0,MEDIUM,421318.27787236427,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_57d1c01a_3,Who is handling FK Partizan?,Gordan Petrić,MEDIUM,493140.315373476,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4ccc0c84_0,What is the automobile model indicated in A-GAME 200 that won?,19,MEDIUM,201731.81046139958,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7b41f83f_3,Who are both co-winners of the Eddy Choong Player of The Year award?,South Korea,MEDIUM,542083.5786669365,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_560436e5_2,Which player has been successful in securing the recipient of the Sheffield Wednesday F.C. Player of Year award?,Liam Palmer,MEDIUM,423388.0435604723,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_134c8d29_3,Who manages the Education Commission of the States as its chairman?,Asa Hutchinson,MEDIUM,433554.0026397627,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0c61ace3_3,What individual was declared the winner of the Giant Slalom Men's World Cup?,Marco Odermatt,MEDIUM,490193.4779826022,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_75c9b763_1,What was the complete amount of funds included in the winning package at this year's Women' British Open?,"9,000,000",MEDIUM,149583.66813401162,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_1480c99d_0,Which school was last in the Iowa High School Athletic Association Baseball Summer 3A State Tournament?,Western Dubuque,MEDIUM,471860.6714693952,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a3225b4a_0,Which director recently made their first Film for the Academy Award - Best International Feature film in Iceland?,Hlynur Pálmason,MEDIUM,585669.3214053793,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0bf77f06_0,PFA Scotland Players Player of Year Scottish Championship ?,Dipo Akinyemi,MEDIUM,179615.29023477505,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_20085526_2,Who received the first base Gold Glove Award in the National League?,Christian Walker,MEDIUM,436669.07548375183,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9ad1cf95_3,Which jockey's horse earned the crown in last year'' Queen'S Vase?,Frankie Dettori,MEDIUM,444225.7040919117,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_eead7ef7_1,Who worked as the trainer for the Racking Horse that claimed the World Grand Champion title at the recent Racker World Celebration?,Chris Zahnd,MEDIUM,437994.07329436974,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f54d3aa2_1,Who is the appointed head coach of Galatasaray S.K. men's basketball team?,Greece Andreas Pistiolis,MEDIUM,508690.1514537191,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c354442b_3,Which individual presides as the Foreign Affairs Minister of Madagascar?,Léon Rakotonirina  Acting Minister,MEDIUM,312229.02224117314,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8aa09cab_1,Who is presently the scorer in 2. Bundesliga?,1. FC Heidenheim,MEDIUM,530391.2335582941,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_995c0608_1,Who is the primary quarterback for the Florida Gators?,Graham Mertz,MEDIUM,574043.1904391221,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3e574628_1,What is the rank of the Highlanders (to date) bonus points for rugby union season?,2,MEDIUM,362421.7684701234,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_5eaf6b2e_0,Which team clinched the Fresh From Florida 250 title?,Front Row Motorsports,MEDIUM,364370.2022052828,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cfdd4441_2,Which school was most recently honored with the Pop-Tarts Bowl MVP award?,Kansas State,MEDIUM,237004.68429070798,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_82aed09c_0,Who recently took the Seiun award for Best Artist?,Naoyuki Kato,MEDIUM,258821.3593617014,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f0b7eef3_2,Who received the Nancy Lieberman Award lately?,Caitlin Clark,MEDIUM,358131.07864840765,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c988b01c_2,What is the name of which country participated in the most recent World Junior Speed Skating Championships?,Germany,MEDIUM,318603.12766635366,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_fc92fe13_3,Which soccer team took the second spot in Slovakia's 2. Liga?,Tatran Prešov,MEDIUM,245048.37616131426,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_44acf3c6_0,Can you tell me who was the jockey behind the winning horse in the latest Del Mar Debutante Stakes?,Mike E. Smith,MEDIUM,571062.5183149485,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_787a3f9a_1,What is the name of the female skater who earned the bronze medal in the Novice B category at the Japan Junior Figure Skating Championships?,Aoha Hoshi,MEDIUM,578242.0196950221,True,fresh|fc|sttl_k1_16,0
heldout_400,q_ae23812e,What was the to par score achieved by the winner of the last The American Express golf tournament?,−27,MEDIUM,280788.0963325486,True,fresh|fc|sttl_k1_16,0
heldout_400,q_3df25b36,Which publisher released the book that most recently won the Miles Franklin Award?,Ultimo Press,MEDIUM,171549.98784399126,True,fresh|fc|sttl_k1_16,0
heldout_400,q_96543752,Who is the current top league goalscorer for HNK Hajduk Split?,Marko Livaja,MEDIUM,63445.26293398648,True,fresh|fc|sttl_k1_16,0
heldout_400,q_a815ecba,Where was the most recent West Virginia Open held?,"Berry Hills Country Club, Charleston",MEDIUM,126566.31047344625,True,fresh|fc|sttl_k1_16,0
heldout_400,q_01679395,Which cyclist came third in the most recent La Flèche Wallonne Féminine?,Gaia Realini,MEDIUM,166574.06827643028,True,fresh|fc|sttl_k1_16,0
heldout_400,q_18350211,Which Major League Soccer team had the lowest average attendance?,Houston Dynamo FC,MEDIUM,248073.92807449886,True,fresh|fc|sttl_k1_16,0
heldout_400,q_a2ed487a,Which ice dancing pair won the gold medal at the most recent Australian Figure Skating Championships?,Romy Malcolm / Kobi Chant,MEDIUM,131539.00912208224,True,fresh|fc|sttl_k1_16,0
heldout_400,q_738b3f1b,Who won the Hungarian Grand Prix most recently?,Max Verstappen,MEDIUM,82560.89990640759,True,fresh|fc|sttl_k1_16,0
heldout_400,q_c241368e,Who is the most recent winner of the New York City Marathon in the Women's open division?,Hellen Obiri,MEDIUM,12556.715619665669,True,fresh|fc|sttl_k1_16,0
heldout_400,q_e4b76a30,Who is recognized as the year-by-year playoff free throw scoring leader in the National Basketball Association?,Jimmy Butler^000MIA,MEDIUM,258966.99372744706,True,fresh|fc|sttl_k1_16,0
heldout_400,q_29e53c6d,Who rode the winning horse in the latest edition of the Black-Eyed Susan Stakes?,Rafael Bejarano,MEDIUM,125336.75555995261,True,fresh|fc|sttl_k1_16,0
heldout_400,q_b2e307b2,Who won the most recent La Flèche Wallonne?,Tadej Pogačar,MEDIUM,67382.92559087608,True,fresh|fc|sttl_k1_16,0
heldout_400,q_dafccfb8,Who is serving as the current president of the New Democratic Party?,Mary Shortall,MEDIUM,273902.78787634504,True,fresh|fc|sttl_k1_16,0
heldout_400,q_3e574628,How many bonus points have the Highlanders achieved in their last reported rugby union season standings?,2,MEDIUM,179334.06302767945,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_36d47c00_2,Name the country where with outbreak most recent membosis occurs first?,United Kingdom,SLOW,309431.26006410934,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_379e630f_0,Who has retained their European football success throughout the Superliga season?,BC TSU Tbilisi,SLOW,554881.8063388249,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f861b3a0_2,Which congressional district in Oklahoma is currently the 14th highest electoral division?,100px Josh Brecheen,SLOW,426879.4056446743,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ad4bef3e_1,What is the version of this surface-to-1 spacecraft that holds the current status report?,flyby,SLOW,352476.0333653617,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_fae0b0bb_2,"Who secured the runner-up spot in Game 1, which team played second division game(s) of NLE?",Philadelphia,SLOW,578114.9608797928,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_5b859382_3,Which track kickers are racing for the Preakness Stakes?,"Randy Moss, Jerry Bailey and Matt Bernier",SLOW,256072.84031465373,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2c3456d3_3,Who also sails the first flag for Colin Hufman on her curling outboard?,John Shuster,SLOW,56074.53627699734,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c51c0b2b_0,What is the 7th congressional district in Arkansas according to US House of Representatives?,Bruce Westerman,SLOW,164341.94317487083,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_13b3027b_2,What was the last game from Club La Matica (Hospital Vereinigung).?,Potros de La Matica,SLOW,333716.49088834185,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2b61b711_1,Final 2 lietuvos krepinio lyga season?,Rytas,SLOW,312262.25018449593,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_526494bb_0,Newly mown basketball series (bsn): Who is this year's champion?,Gigantes de Carolina,SLOW,502850.8026522255,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a64535bb_3,"Can you provide me with the name of the current ""Hindi handball team"" represented in Koblero?",Sport36-Komló,SLOW,268948.70741732756,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a18ad11b_1,To whom is the Republican ideal candidate currently sitting in Congress?,Kevin McCarthy,SLOW,249936.83310609928,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0abe1d0e_2,Can you tell me the number of SEC men's football games they played and their number standing in ACC?,4,SLOW,152056.06276870242,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2e845b85_1,What was the last lottery draft number in selection for Australian Football League?,NAB League,SLOW,270303.459173832,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_56aea0d0_1,Who won't be next at the Algerian Women Women Championship?,Afak Relizane,SLOW,304322.44233159337,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ac7fde07_1,Which boxer is up for the IBF world welter title in 2009?,Errol Spence Jr.,SLOW,537113.9368321665,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f5380c95_0,Which booster will safely launch the next range of Intelsat satellite?,Falcon 9 Block 5,SLOW,165396.6255102958,True,fresh|fc|sttl_k1_16,0
